Timestamp;fdb;compensate
32200093;-9.667969E-001;-1.020173E+003
32300090;-1.054688E+000;-1.019688E+003
32400091;-1.010742E+000;-1.019197E+003
32500093;-7.910156E-001;-1.018707E+003
32600092;-8.789063E-001;-1.018221E+003
32700089;-9.667969E-001;-1.017731E+003
32800089;-1.054688E+000;-1.017240E+003
32900088;-1.054688E+000;-1.016755E+003
33000089;-9.228516E-001;-1.016264E+003
33100091;-1.054688E+000;-1.015774E+003
33200092;-1.142578E+000;-1.015288E+003
33300091;-8.789063E-001;-1.014798E+003
33400093;-1.098633E+000;-1.014313E+003
33500093;-9.667969E-001;-1.013822E+003
33600092;-1.142578E+000;-1.013332E+003
33700093;-9.228516E-001;-1.012846E+003
33800093;-1.054688E+000;-1.012356E+003
33900093;-1.098633E+000;-1.011865E+003
34000092;-1.010742E+000;-1.011380E+003
34100089;-1.142578E+000;-1.010889E+003
34200090;-1.010742E+000;-1.010399E+003
34300091;-9.667969E-001;-1.009913E+003
34400090;-1.010742E+000;-1.009423E+003
34500091;-1.054688E+000;-1.008937E+003
34600091;-1.142578E+000;-1.008447E+003
34700092;-1.098633E+000;-1.007956E+003
34800091;-1.142578E+000;-1.007507E+003
34900089;-9.667969E-001;-1.007112E+003
35000090;-1.054688E+000;-1.006717E+003
35100089;-1.098633E+000;-1.006327E+003
35200092;-1.098633E+000;-1.005932E+003
35300093;-1.142578E+000;-1.005537E+003
35400092;-1.098633E+000;-1.005146E+003
35500091;-1.186523E+000;-1.004728E+003
35600092;-1.010742E+000;-1.004152E+003
35700089;-1.142578E+000;-1.003397E+003
35800090;-1.186523E+000;-1.002613E+003
35900093;-1.142578E+000;-1.001838E+003
36000093;-1.142578E+000;-1.001054E+003
36100090;-1.098633E+000;-1.000271E+003
36200092;-1.186523E+000;-9.994952E+002
36300076;-1.142578E+000;-9.987116E+002
36400088;-1.230469E+000;-9.979280E+002
36500090;-1.098633E+000;-9.971525E+002
36600089;-1.230469E+000;-9.963689E+002
36700092;-1.274414E+000;-9.955933E+002
36800092;-1.186523E+000;-9.948098E+002
36900091;-1.274414E+000;-9.940262E+002
37000090;-1.318359E+000;-9.932506E+002
37100089;-1.274414E+000;-9.924670E+002
37200103;-1.318359E+000;-9.916835E+002
37300093;-1.318359E+000;-9.909079E+002
37400091;-1.186523E+000;-9.901243E+002
37500092;-1.274414E+000;-9.893408E+002
37600093;-1.274414E+000;-9.885652E+002
37700088;-1.230469E+000;-9.877816E+002
37800092;-1.274414E+000;-9.870060E+002
37900091;-1.406250E+000;-9.862225E+002
38000093;-1.406250E+000;-9.854389E+002
38100088;-1.494141E+000;-9.846633E+002
38200091;-1.362305E+000;-9.838798E+002
38300090;-1.362305E+000;-9.830962E+002
38400093;-1.538086E+000;-9.823206E+002
38500090;-1.406250E+000;-9.815370E+002
38600088;-1.450195E+000;-9.807535E+002
38700093;-1.362305E+000;-9.799779E+002
38800089;-1.450195E+000;-9.791943E+002
38900090;-1.494141E+000;-9.784188E+002
39000089;-1.450195E+000;-9.776352E+002
39100090;-1.669922E+000;-9.768516E+002
39200079;-1.669922E+000;-9.760760E+002
39300093;-1.450195E+000;-9.752925E+002
39400093;-1.582031E+000;-9.745089E+002
39500092;-1.801758E+000;-9.737333E+002
39600092;-1.757813E+000;-9.729498E+002
39700088;-1.713867E+000;-9.721662E+002
39800091;-1.977539E+000;-9.713906E+002
39900091;-3.208008E+000;-9.706071E+002
40000092;-5.976563E+000;-9.698315E+002
40100091;-8.217773E+000;-9.690479E+002
40200092;-1.015137E+001;-9.682643E+002
40300092;-1.037109E+001;-9.674888E+002
40400089;-9.711914E+000;-9.667052E+002
40500090;-9.799805E+000;-9.659216E+002
40600093;-1.006348E+001;-9.651461E+002
40700089;-9.799805E+000;-9.644775E+002
40800089;-9.887695E+000;-9.639763E+002
40900089;-9.931641E+000;-9.636201E+002
41000091;-1.006348E+001;-9.636201E+002
41100093;-1.006348E+001;-9.636201E+002
41200093;-9.843750E+000;-9.636201E+002
41300090;-1.001953E+001;-9.636201E+002
41400089;-1.006348E+001;-9.636201E+002
41500091;-1.001953E+001;-9.636201E+002
41600089;-1.001953E+001;-9.636201E+002
41700089;-1.001953E+001;-9.636201E+002
41800089;-1.006348E+001;-9.636201E+002
41900092;-1.010742E+001;-9.636201E+002
42000090;-1.001953E+001;-9.636201E+002
42100091;-9.975586E+000;-9.636201E+002
42200090;-9.975586E+000;-9.636201E+002
42300185;-9.931641E+000;-9.636201E+002
42400089;-1.001953E+001;-9.636201E+002
42500090;-9.755859E+000;-9.636422E+002
42600092;-9.975586E+000;-9.668260E+002
42700092;-9.799805E+000;-9.705168E+002
42800091;-1.006348E+001;-9.709453E+002
42900093;-1.001953E+001;-9.709453E+002
43000092;-9.975586E+000;-9.709453E+002
43100092;-9.887695E+000;-9.709453E+002
43200092;-1.010742E+001;-9.709453E+002
43300091;-9.843750E+000;-9.709453E+002
43400090;-1.006348E+001;-9.709453E+002
43500093;-1.006348E+001;-9.709453E+002
43600091;-9.843750E+000;-9.709453E+002
43700089;-9.887695E+000;-9.709453E+002
43800090;-1.001953E+001;-9.709453E+002
43900091;-9.887695E+000;-9.709453E+002
44000093;-9.887695E+000;-9.709453E+002
44100090;-9.975586E+000;-9.709453E+002
44200088;-1.010742E+001;-9.709453E+002
44300091;-9.931641E+000;-9.709453E+002
44400090;-9.975586E+000;-9.709453E+002
44500093;-9.975586E+000;-9.709453E+002
44600091;-9.887695E+000;-9.709453E+002
44700092;-1.001953E+001;-9.709453E+002
44800089;-9.887695E+000;-9.709453E+002
44900093;-9.887695E+000;-9.709453E+002
45000092;-9.975586E+000;-9.709453E+002
45100090;-1.001953E+001;-9.709453E+002
45200091;-1.010742E+001;-9.709453E+002
45300090;-9.755859E+000;-9.709453E+002
45400092;-9.975586E+000;-9.709453E+002
45500088;-9.843750E+000;-9.709453E+002
45600092;-1.001953E+001;-9.709453E+002
45700090;-1.010742E+001;-9.709453E+002
45800089;-1.006348E+001;-9.709453E+002
45900089;-9.887695E+000;-9.709453E+002
46000089;-9.931641E+000;-9.709453E+002
46100091;-9.975586E+000;-9.709453E+002
46200089;-9.931641E+000;-9.709453E+002
46300091;-1.001953E+001;-9.709453E+002
46400093;-9.843750E+000;-9.709453E+002
46500090;-1.001953E+001;-9.709453E+002
46600090;-9.843750E+000;-9.709453E+002
46700091;-9.843750E+000;-9.709453E+002
46800092;-1.015137E+001;-9.709453E+002
46900122;-9.931641E+000;-9.709453E+002
47000092;-1.015137E+001;-9.709453E+002
47100093;-9.887695E+000;-9.709453E+002
47200092;-1.001953E+001;-9.709453E+002
47300093;-9.799805E+000;-9.709453E+002
47400090;-9.975586E+000;-9.709453E+002
47500092;-9.887695E+000;-9.709453E+002
47600089;-9.931641E+000;-9.709453E+002
47700089;-9.887695E+000;-9.709453E+002
47800093;-9.843750E+000;-9.709453E+002
47900091;-1.001953E+001;-9.706522E+002
48000092;-1.006348E+001;-9.692007E+002
48100080;-9.975586E+000;-9.673756E+002
48200091;-1.006348E+001;-9.653484E+002
48300112;-9.887695E+000;-9.633118E+002
48400093;-1.001953E+001;-9.612542E+002
48500089;-1.010742E+001;-9.591965E+002
48600089;-9.975586E+000;-9.571599E+002
48700089;-1.001953E+001;-9.550662E+002
48800089;-1.015137E+001;-9.529348E+002
48900092;-1.006348E+001;-9.508479E+002
49000088;-1.019531E+001;-9.487903E+002
49100093;-1.032715E+001;-9.468103E+002
49200088;-1.010742E+001;-9.448484E+002
49300089;-1.001953E+001;-9.428250E+002
49400152;-1.019531E+001;-9.407883E+002
49500091;-1.023926E+001;-9.387307E+002
49600090;-1.028320E+001;-9.366941E+002
49700092;-1.032715E+001;-9.346365E+002
49800091;-1.032715E+001;-9.325789E+002
49900092;-1.032715E+001;-9.305422E+002
50000092;-1.037109E+001;-9.284368E+002
50100091;-1.041504E+001;-9.262343E+002
50200091;-1.032715E+001;-9.238671E+002
50300092;-1.045898E+001;-9.213610E+002
50400092;-1.050293E+001;-9.188129E+002
50500091;-1.059082E+001;-9.162908E+002
