Timestamp,fdb,compensate
37700089,-18.58887,-1068.354
37800089,-18.63281,-1068.354
37900090,-18.76465,-1068.354
38000088,-18.63281,-1068.354
38100092,-18.7207,-1068.354
38200092,-18.58887,-1068.354
38300093,-18.76465,-1068.354
38400089,-18.67676,-1068.493
38500091,-18.63281,-1069.131
38600092,-18.76465,-1069.813
38700089,-18.67676,-1070.488
38800092,-18.54492,-1071.17
38900088,-18.76465,-1071.851
39000092,-18.54492,-1072.582
39100089,-18.67676,-1073.594
39200140,-18.58887,-1074.659
39300092,-18.50098,-1075.736
39400092,-18.63281,-1076.813
39500089,-18.58887,-1077.878
39600091,-18.58887,-1078.955
39700091,-18.58887,-1080.032
39800093,-18.50098,-1081.097
39900093,-18.50098,-1082.107
40000093,-18.63281,-1083.088
40100088,-18.63281,-1084.011
40200091,-18.45703,-1084.733
40300090,-18.50098,-1085.408
40400077,-18.54492,-1086.09
40500093,-18.36914,-1086.772
40600091,-18.54492,-1087.447
40700092,-18.3252,-1088.129
40800090,-18.50098,-1088.811
40900089,-18.41309,-1089.485
41000089,-18.45703,-1090.167
41100090,-18.45703,-1090.849
41200092,-18.41309,-1091.524
41300091,-18.41309,-1092.112
41400088,-18.3252,-1092.693
41500090,-18.45703,-1093.279
41600092,-18.45703,-1093.865
41700089,-18.54492,-1094.445
41800091,-18.36914,-1095.031
41900092,-18.45703,-1095.617
42000091,-18.36914,-1096.198
42100090,-18.3252,-1096.728
42200093,-18.28125,-1097.142
42300090,-18.3252,-1097.438
42400088,-18.28125,-1097.738
42500091,-18.2373,-1098.034
42600093,-18.41309,-1098.333
42700089,-18.2373,-1098.632
42800088,-18.36914,-1098.928
42900090,-18.3252,-1099.227
43000106,-18.3252,-1099.526
43100088,-18.50098,-1099.835
43200092,-18.36914,-1100.134
43300077,-18.19336,-1100.43
43400091,-18.36914,-1100.729
43500088,-18.2373,-1101.028
43600091,-18.36914,-1101.324
43700091,-18.41309,-1101.623
43800164,-18.36914,-1101.922
43900093,-18.28125,-1102.218
44000091,-18.41309,-1102.517
44100088,-18.36914,-1102.816
44200091,-18.2373,-1103.112
44300091,-18.36914,-1103.411
44400088,-18.3252,-1103.707
44500092,-18.10547,-1104.006
44600092,-18.41309,-1104.305
44700089,-18.3252,-1104.601
44800093,-18.28125,-1104.901
44900089,-18.3252,-1105.2
45000090,-18.2373,-1105.496
45100093,-18.2373,-1105.795
45200091,-18.3252,-1106.094
45300092,-18.2373,-1106.39
45400089,-18.2373,-1106.689
45500092,-18.2373,-1107.079
45600091,-18.3252,-1107.473
45700088,-18.36914,-1107.868
45800090,-18.28125,-1108.259
45900089,-18.28125,-1108.654
46000090,-18.19336,-1109.048
46100089,-18.2373,-1109.439
46200090,-18.2373,-1109.834
46300090,-18.06152,-1110.229
46400075,-18.14941,-1110.62
46500089,-18.28125,-1111.014
46600092,-18.19336,-1111.405
46700091,-18.2373,-1111.8
46800091,-18.19336,-1112.195
46900090,-18.14941,-1112.585
47000091,-18.14941,-1112.98
47100089,-18.14941,-1113.375
47200088,-18.10547,-1113.766
47300090,-18.10547,-1114.236
47400093,-18.10547,-1114.75
47500089,-18.06152,-1115.331
47600090,-18.10547,-1115.917
47700091,-18.14941,-1116.497
47800091,-18.06152,-1117.083
47900089,-18.19336,-1117.669
48000088,-18.01758,-1118.25
48100092,-18.01758,-1118.836
48200093,-18.2373,-1119.422
48300091,-18.10547,-1119.988
48400090,-17.97363,-1120.478
48500089,-17.92969,-1120.969
48600092,-17.8418,-1121.454
48700092,-18.06152,-1121.944
48800091,-18.01758,-1122.43
48900090,-17.97363,-1122.92
49000089,-17.97363,-1123.411
49100076,-17.97363,-1123.896
49200089,-17.92969,-1124.387
49300107,-17.97363,-1124.877
49400088,-18.06152,-1125.363
49500088,-17.88574,-1125.853
49600088,-18.10547,-1126.344
49700092,-17.88574,-1126.829
49800092,-17.88574,-1127.32
49900088,-17.92969,-1127.805
50000090,-17.92969,-1128.296
50100091,-17.8418,-1128.786
50200093,-18.06152,-1129.272
50300089,-17.92969,-1129.762
50400092,-17.79785,-1130.253
50500093,-17.70996,-1130.738
50600093,-17.79785,-1131.229
50700093,-17.79785,-1131.719
50800092,-17.8418,-1132.204
50900092,-17.62207,-1132.695
51000090,-17.88574,-1133.18
51100090,-17.79785,-1133.671
51200089,-17.79785,-1134.161
51300088,-17.75391,-1134.642
51400093,-17.79785,-1135.037
51500091,-17.66602,-1135.432
51600093,-17.66602,-1135.822
51700090,-17.75391,-1136.217
51800090,-17.75391,-1136.482
51900092,-17.70996,-1136.494
52000088,-17.70996,-1136.494
52100088,-17.66602,-1136.494
52200089,-17.79785,-1136.494
52300088,-17.62207,-1136.494
52400088,-17.79785,-1136.494
52500088,-17.62207,-1136.494
52600090,-17.44629,-1136.494
52700089,-17.66602,-1136.494
52800088,-17.70996,-1136.494
52900093,-17.66602,-1136.494
53000091,-17.66602,-1136.494
53100093,-17.79785,-1136.494
53200090,-17.75391,-1136.494
53300091,-17.75391,-1136.494
53400093,-17.57813,-1136.494
53500089,-17.79785,-1136.494
53600093,-17.70996,-1136.494
53700089,-17.79785,-1136.494
53800089,-17.70996,-1136.494
53900090,-17.66602,-1136.494
54000092,-17.70996,-1136.494
54100089,-17.62207,-1136.494
54200092,-17.66602,-1136.494
54300093,-17.70996,-1136.494
54400089,-17.57813,-1136.494
54500089,-17.75391,-1136.494
54600091,-17.70996,-1136.494
54700093,-17.75391,-1136.494
54800091,-17.62207,-1136.494
54900089,-17.79785,-1136.494
55000089,-17.62207,-1136.494
55100088,-17.70996,-1136.494
55200090,-17.70996,-1136.494
55300078,-17.75391,-1136.494
55400089,-17.70996,-1136.524
55500091,-17.66602,-1136.62
55600090,-17.57813,-1136.777
55700091,-17.57813,-1137.115
55800090,-17.79785,-1137.51
55900088,-17.66602,-1137.904
56000089,-17.66602,-1138.31
56100091,-17.62207,-1138.844
56200091,-17.62207,-1139.483
56300093,-17.66602,-1140.165
56400088,-17.57813,-1140.847
56500093,-17.57813,-1141.522
56600089,-17.57813,-1142.204
56700091,-17.62207,-1142.802
56800088,-17.49023,-1143.383
56900090,-17.49023,-1143.969
57000088,-17.49023,-1144.555
57100091,-17.40234,-1145.135
57200088,-17.40234,-1145.721
57300093,-17.31445,-1146.302
57400089,-17.18262,-1146.888
57500090,-16.78711,-1147.474
57600092,-15.46875,-1148.054
57700088,-12.87598,-1148.64
57800090,-11.95313,-1149.227
57900091,-11.77734,-1149.807
58000076,-11.90918,-1150.393
58100089,-11.90918,-1150.979
58200092,-11.82129,-1151.559
58300089,-11.90918,-1152.146
58400089,-11.90918,-1152.726
58500090,-11.99707,-1153.312
58600090,-11.77734,-1153.898
58700091,-11.77734,-1154.478
58800090,-11.86523,-1155.064
